x, y, z, value
0.021875000000000012, 0.09375000000000003, 0.08750000000000002, 469
0.028125000000000015, 0.08125, 0.08750000000000001, 1227
0.021875000000000012, 0.08750000000000004, 0.08125000000000002, 1504
0.024999999999999984, 0.06875000000000002, 0.006250000000000002, 1027
0.0125, 0.09375000000000003, 0.006250000000000005, 288
0.02500000000000001, 0.09375000000000006, 0.031250000000000014, 1147
0.037500000000000006, 0.09375000000000003, 0.006250000000000005, 229
0.024999999999999988, 0.08125000000000002, 0.006250000000000002, 817
0.01875, 0.08750000000000004, 0.012500000000000008, 1190
0.03125, 0.08750000000000002, 0.012500000000000008, 838
0.02500000000000001, 0.09375000000000006, 0.018750000000000013, 731
0.012499999999999999, 0.00625, 0.006249999999999998, 513
0.025000000000000005, 0.006250000000000002, 0.031249999999999993, 1105
0.037500000000000006, 0.00625, 0.006249999999999998, 265
0.02499999999999998, 0.03125000000000001, 0.006249999999999998, 888
0.018749999999999996, 0.012500000000000002, 0.012499999999999995, 1305
0.025, 0.006250000000000002, 0.018749999999999992, 1054
0.02499999999999999, 0.018750000000000003, 0.006249999999999998, 741
0.031249999999999997, 0.012500000000000002, 0.012499999999999995, 937
0.09687500000000002, 0.07500000000000001, 0.09375000000000001, 0
0.09687500000000002, 0.025, 0.09375000000000001, 0
0.08437500000000003, 0.05000000000000002, 0.09375000000000003, 0
0.09687500000000002, 0.04999999999999999, 0.06875000000000002, 0
0.09687500000000002, 0.05625000000000001, 0.08750000000000001, 0
0.09375000000000001, 0.04375000000000001, 0.09375, 0
0.09375000000000003, 0.05625000000000001, 0.08125000000000002, 0
0.09062500000000001, 0.04375000000000001, 0.08750000000000002, 0
0.053125000000000006, 0.09375, 0.025, 55
0.053125000000000006, 0.09375, 0.075, 561
0.053125000000000006, 0.06874999999999999, 0.04999999999999999, 19793
0.065625, 0.09375, 0.05, 1
0.05625, 0.09375, 0.04375, 279
0.053125, 0.0875, 0.056249999999999994, 904
0.059375, 0.08750000000000001, 0.04375, 102
0.05625000000000001, 0.08124999999999999, 0.05625, 18807
0.09687499999999999, 0.09375, 0.075, 0
0.09687500000000002, 0.06875, 0.05, 0
0.084375, 0.09375, 0.049999999999999996, 0
0.09687499999999999, 0.09375, 0.025, 0
0.09687499999999999, 0.0875, 0.05625000000000001, 0
0.09375, 0.08124999999999999, 0.05625000000000001, 0
0.09375, 0.09375, 0.043750000000000004, 0
0.09062500000000001, 0.08750000000000001, 0.04375, 0
0.053125000000000006, 0.075, 0.09375, 90
0.05312500000000001, 0.024999999999999998, 0.09375000000000003, 912
0.053125000000000006, 0.04999999999999999, 0.06875, 3782
0.06562500000000002, 0.05000000000000001, 0.09375000000000006, 2
0.056250000000000015, 0.05625000000000001, 0.09375000000000003, 146
0.053125000000000006, 0.04374999999999999, 0.08750000000000002, 363
0.05937500000000001, 0.056249999999999994, 0.08750000000000002, 369
0.05625000000000001, 0.04374999999999998, 0.08125000000000003, 3289
0.053125, 0.006249999999999995, 0.07500000000000001, 39
0.053125000000000006, 0.00625, 0.024999999999999994, 486
0.053125000000000006, 0.03124999999999999, 0.05, 991
0.06562499999999999, 0.006249999999999998, 0.04999999999999999, 0
0.056249999999999994, 0.006249999999999995, 0.056249999999999994, 303
0.05312499999999999, 0.012499999999999995, 0.04375, 566
0.05937499999999999, 0.012499999999999994, 0.056249999999999994, 41
0.056249999999999994, 0.018749999999999996, 0.04374999999999999, 796
0.084375, 0.04999999999999999, 0.00625, 0
0.09687499999999999, 0.075, 0.006250000000000002, 0
0.09687500000000002, 0.049999999999999996, 0.03125, 0
0.09687500000000002, 0.025, 0.006250000000000002, 0
0.09062500000000001, 0.05, 0.00625, 0
0.09375, 0.06249999999999999, 0.012500000000000002, 0
0.09375, 0.0375, 0.012500000000000002, 0
0.09687500000000002, 0.04999999999999999, 0.018750000000000003, 0
0.05312500000000001, 0.07500000000000001, 0.00625, 151
0.053125000000000006, 0.025, 0.006249999999999998, 72
0.06562500000000002, 0.049999999999999996, 0.00625, 20
0.053125000000000006, 0.04999999999999999, 0.031249999999999997, 862
0.053125000000000006, 0.056249999999999994, 0.012499999999999997, 372
0.056250000000000015, 0.043750000000000004, 0.006249999999999998, 190
0.05625000000000001, 0.05624999999999999, 0.018749999999999996, 728
0.05937500000000002, 0.04375, 0.012499999999999997, 72
0.09687500000000002, 0.03125, 0.05, 0
0.09687499999999999, 0.00625, 0.075, 0
0.08437499999999999, 0.00625, 0.04999999999999999, 0
0.09687499999999999, 0.00625, 0.024999999999999998, 0
0.09687500000000002, 0.018750000000000003, 0.05, 0
0.09375, 0.0125, 0.0625, 0
0.09375, 0.0125, 0.03749999999999999, 0
0.090625, 0.00625, 0.04999999999999999, 0
0.0625, 0.056249999999999994, 0.05625000000000001, 48
0.07500000000000001, 0.05625000000000001, 0.08125000000000004, 0
0.08750000000000002, 0.05625, 0.05625000000000001, 0
0.07500000000000001, 0.08125000000000002, 0.05625000000000001, 0
0.06875, 0.0625, 0.06250000000000001, 9
0.07500000000000001, 0.056249999999999994, 0.06875000000000002, 0
0.07500000000000001, 0.06875, 0.05625000000000001, 0
0.08125000000000002, 0.0625, 0.06250000000000003, 0
0.0625, 0.04374999999999999, 0.05625000000000001, 1
0.07500000000000001, 0.04375000000000001, 0.08125000000000004, 0
0.07500000000000001, 0.018750000000000003, 0.056249999999999994, 0
0.08750000000000002, 0.04375, 0.05625000000000001, 0
0.07187500000000001, 0.04375, 0.0625, 0
0.07187500000000001, 0.0375, 0.06875000000000002, 2
0.07812500000000001, 0.0375, 0.05625000000000001, 0
0.07812500000000001, 0.03125, 0.06250000000000001, 0
0.07500000000000001, 0.08125, 0.043750000000000004, 0
0.08750000000000002, 0.056249999999999994, 0.043750000000000004, 0
0.0625, 0.05624999999999999, 0.043750000000000004, 353
0.07500000000000001, 0.05624999999999999, 0.018750000000000003, 0
0.07812500000000001, 0.06875, 0.0375, 0
0.07812500000000001, 0.0625, 0.04375, 0
0.07187500000000001, 0.06249999999999999, 0.03125, 0
0.07187500000000001, 0.05624999999999999, 0.037500000000000006, 0
0.08750000000000002, 0.04375, 0.043750000000000004, 0
0.07500000000000001, 0.018749999999999996, 0.04374999999999999, 0
0.0625, 0.04374999999999999, 0.04375, 0
0.07500000000000001, 0.04374999999999999, 0.018749999999999996, 0
0.08125000000000002, 0.03749999999999999, 0.0375, 0
0.07500000000000001, 0.031249999999999993, 0.04375, 0
0.07500000000000001, 0.04374999999999999, 0.03125, 0
0.06875, 0.03749999999999999, 0.0375, 0
0.09375000000000001, 0.0625, 0.06250000000000001, 0
0.08125000000000002, 0.06250000000000003, 0.08750000000000004, 0
0.09375000000000001, 0.0875, 0.08750000000000001, 0
0.08125, 0.0875, 0.0625, 0
0.08750000000000001, 0.06875, 0.06875000000000002, 0
0.08750000000000002, 0.06875, 0.08125000000000003, 0
0.08750000000000001, 0.08125, 0.06875, 0
0.08750000000000001, 0.08125000000000002, 0.08125000000000002, 0
0.05625, 0.062499999999999986, 0.0625, 358
0.05625000000000001, 0.0875, 0.08750000000000001, 100
0.06875, 0.06250000000000001, 0.08750000000000004, 0
0.06875, 0.0875, 0.0625, 0
0.059375, 0.07499999999999998, 0.06875, 13
0.059375, 0.075, 0.08125, 83
0.065625, 0.07500000000000001, 0.06875, 0
0.065625, 0.07500000000000001, 0.08125000000000002, 42
0.06875, 0.037500000000000006, 0.08750000000000006, 107
0.05625, 0.012499999999999997, 0.08750000000000004, 184
0.05625, 0.03749999999999999, 0.0625, 324
0.06874999999999999, 0.0125, 0.0625, 0
0.065625, 0.025000000000000005, 0.08125000000000004, 32
0.059375, 0.024999999999999998, 0.08125000000000003, 92
0.06562499999999999, 0.025, 0.06875, 52
0.059375, 0.024999999999999994, 0.06875, 68
0.09375, 0.0125, 0.08750000000000001, 0
0.08125, 0.012500000000000002, 0.0625, 0
0.08125000000000002, 0.037500000000000006, 0.08750000000000005, 0
0.09375, 0.037500000000000006, 0.06250000000000001, 0
0.09062500000000001, 0.018750000000000003, 0.075, 0
0.084375, 0.018750000000000003, 0.07500000000000001, 0
0.09062500000000002, 0.03125, 0.07500000000000001, 0
0.08437500000000002, 0.03125, 0.07500000000000001, 0
0.09375000000000001, 0.06249999999999999, 0.0375, 0
0.08125, 0.08750000000000001, 0.0375, 0
0.09375, 0.08750000000000001, 0.012500000000000002, 0
0.08125, 0.06249999999999999, 0.0125, 0
0.08750000000000001, 0.06874999999999999, 0.03125, 0
0.0875, 0.08124999999999999, 0.03125, 0
0.08750000000000002, 0.06874999999999999, 0.018750000000000003, 0
0.0875, 0.08124999999999999, 0.018750000000000003, 0
0.05625000000000001, 0.08750000000000001, 0.0125, 361
0.06875, 0.08750000000000001, 0.0375, 1
0.05625000000000001, 0.062499999999999986, 0.0375, 524
0.06875, 0.06249999999999999, 0.0125, 0
0.06250000000000001, 0.08125, 0.018750000000000003, 22
0.0625, 0.08124999999999999, 0.03125, 47
0.06250000000000001, 0.06874999999999999, 0.018750000000000003, 97
0.0625, 0.06874999999999999, 0.03125, 217
0.08125000000000002, 0.03749999999999999, 0.012499999999999997, 0
0.09375, 0.0375, 0.037500000000000006, 0
0.08125, 0.012499999999999997, 0.03749999999999999, 0
0.09375, 0.0125, 0.012499999999999997, 0
0.08750000000000002, 0.031249999999999993, 0.01875, 0
0.08750000000000001, 0.031249999999999993, 0.03125, 0
0.08750000000000001, 0.018749999999999996, 0.018749999999999996, 0
0.0875, 0.018749999999999996, 0.031249999999999997, 0
0.05625000000000001, 0.012500000000000002, 0.012499999999999994, 772
0.05625, 0.03749999999999999, 0.0375, 379
0.06875, 0.012499999999999995, 0.037499999999999985, 0
0.06875, 0.03749999999999999, 0.012499999999999997, 94
0.059375000000000004, 0.024999999999999998, 0.018749999999999996, 638
0.059375, 0.024999999999999994, 0.03124999999999999, 42
0.06562500000000002, 0.024999999999999994, 0.018749999999999992, 0
0.065625, 0.02499999999999999, 0.031249999999999993, 0
0.08750000000000001, 0.09375, 0.09375000000000001, 0
0.07500000000000001, 0.06875000000000002, 0.09375000000000004, 0
0.0625, 0.09375, 0.09375000000000001, 1
0.075, 0.09375, 0.06875, 0
0.08125, 0.08750000000000001, 0.08750000000000001, 0
0.07500000000000001, 0.08125000000000002, 0.09375, 0
0.075, 0.09375, 0.08125, 0
0.06875, 0.08750000000000001, 0.0875, 0
0.07499999999999998, 0.006250000000000002, 0.06875, 0
0.07500000000000002, 0.03125000000000001, 0.09375000000000006, 0
0.0625, 0.006250000000000002, 0.09375000000000003, 5
0.0875, 0.00625, 0.09375, 0
0.078125, 0.012500000000000002, 0.08125, 0
0.07187500000000001, 0.018750000000000003, 0.08750000000000004, 0
0.078125, 0.00625, 0.0875, 0
0.07187500000000002, 0.012500000000000002, 0.09375000000000003, 0
0.0625, 0.09375000000000001, 0.00625, 15
0.0875, 0.09375000000000001, 0.00625, 0
0.075, 0.09375000000000001, 0.03125, 0
0.07500000000000001, 0.06874999999999999, 0.00625, 0
0.07187500000000001, 0.08750000000000001, 0.00625, 4
0.078125, 0.09375, 0.0125, 0
0.07187500000000001, 0.08125, 0.0125, 16
0.078125, 0.0875, 0.018750000000000003, 1
0.07500000000000002, 0.031249999999999993, 0.006249999999999998, 0
0.075, 0.006249999999999998, 0.031249999999999986, 0
0.06250000000000001, 0.006250000000000002, 0.006249999999999995, 1
0.0875, 0.00625, 0.006249999999999995, 0
0.07812500000000001, 0.018750000000000003, 0.012499999999999994, 0
0.071875, 0.0125, 0.01874999999999999, 0
0.07812500000000001, 0.012500000000000002, 0.006249999999999995, 0
0.071875, 0.006250000000000002, 0.01249999999999999, 0
